Order_ID,Date,Customer_ID,Product_Category,Product_Name,Quantity,Unit_Price_INR,Total_Sales_INR,Payment_Method,State,Country,Month
ORD100497,2025-05-12,CUST7801,Grocery,Rice 5Kg,1,5510,5510,Debit Card,Maharashtra,India,5
ORD100498,2025-05-13,CUST5846,Fashion,T-Shirt,1,29766,29766,Cash On Delivery,Gujarat,India,5
ORD100499,2025-05-14,CUST7731,Beauty,Hair Dryer,1,25782,25782,Debit Card,Gujarat,India,5
ORD100500,2025-05-15,CUST8241,Grocery,Cooking Oil,1,3864,3864,Debit Card,Gujarat,India,5
ORD100501,2025-05-16,CUST1953,Electronics,Smartwatch,1,21844,21844,Credit Card,Rajasthan,India,5
ORD100502,2025-05-17,CUST3539,Fashion,Jacket,5,1738,8690,Debit Card,Maharashtra,India,5
ORD100503,2025-05-18,CUST8056,Electronics,Tablet,5,2430,12150,Upi,Maharashtra,India,5
ORD100504,2025-05-19,CUST2542,Beauty,Hair Dryer,4,18151,72604,Credit Card,Karnataka,India,5
ORD100505,2025-05-20,CUST6293,Electronics,Headphones,3,2107,6321,Cash On Delivery,Delhi,India,5
ORD100506,2025-05-21,CUST2191,Home & Kitchen,Mixer Grinder,2,4996,9992,Cash On Delivery,Karnataka,India,5
ORD100507,2025-05-22,CUST7313,Beauty,Face Cream,3,5197,15591,Upi,Maharashtra,India,5
ORD100508,2025-05-23,CUST7938,Electronics,Headphones,5,18824,94120,Debit Card,West Bengal,India,5
ORD100509,2025-05-24,CUST3681,Grocery,Tea 1Kg,3,25434,76302,Cash On Delivery,Karnataka,India,5
ORD100510,2025-05-25,CUST2540,Beauty,Perfume,2,23840,47680,Debit Card,Karnataka,India,5
ORD100511,2025-05-26,CUST7172,Fashion,Jacket,2,19677,39354,Upi,Delhi,India,5
ORD100512,2025-05-27,CUST6541,Grocery,Tea 1Kg,3,12089,36267,Debit Card,Delhi,India,5
ORD100513,2025-05-28,CUST2365,Home & Kitchen,Water Bottle,4,8360,33440,Cash On Delivery,Maharashtra,India,5
ORD100514,2025-05-29,CUST9691,Grocery,Atta 10Kg,5,16723,83615,Credit Card,Maharashtra,India,5
ORD100515,2025-05-30,CUST9702,Electronics,Smartwatch,1,6243,6243,Upi,Rajasthan,India,5
ORD100516,2025-05-31,CUST8494,Beauty,Face Cream,2,20535,41070,Debit Card,Maharashtra,India,5
ORD100517,2025-06-01,CUST5312,Grocery,Atta 10Kg,2,12453,24906,Upi,Karnataka,India,6
ORD100518,2025-06-02,CUST2324,Grocery,Tea 1Kg,3,24903,74709,Upi,Rajasthan,India,6
ORD100519,2025-06-03,CUST4141,Fashion,T-Shirt,2,15366,30732,Upi,Gujarat,India,6
ORD100520,2025-06-04,CUST8419,Electronics,Laptop,5,401,2005,Credit Card,Maharashtra,India,6
ORD100521,2025-06-05,CUST4486,Home & Kitchen,Mixer Grinder,4,26117,104468,Upi,Maharashtra,India,6
ORD100522,2025-06-06,CUST2810,Home & Kitchen,Cookware Set,4,29296,117184,Debit Card,Maharashtra,India,6
ORD100523,2025-06-07,CUST7588,Electronics,Tablet,3,27210,81630,Credit Card,Gujarat,India,6
ORD100524,2025-06-08,CUST3923,Electronics,Headphones,2,5955,11910,Credit Card,Gujarat,India,6
ORD100525,2025-06-09,CUST6301,Home & Kitchen,Bedsheet,3,29540,88620,Cash On Delivery,Rajasthan,India,6
ORD100526,2025-06-10,CUST5186,Beauty,Face Cream,4,29274,117096,Debit Card,Karnataka,India,6
ORD100527,2025-06-11,CUST9905,Home & Kitchen,Cookware Set,5,19433,97165,Debit Card,Rajasthan,India,6
ORD100528,2025-06-12,CUST6977,Beauty,Hair Dryer,1,12968,12968,Upi,Rajasthan,India,6
ORD100529,2025-06-13,CUST5268,Beauty,Lipstick,3,19139,57417,Upi,Gujarat,India,6
ORD100530,2025-06-14,CUST5748,Fashion,T-Shirt,3,9569,28707,Credit Card,Maharashtra,India,6
ORD100531,2025-06-15,CUST5849,Grocery,Atta 10Kg,3,4957,14871,Cash On Delivery,Delhi,India,6
ORD100532,2025-06-16,CUST4709,Grocery,Atta 10Kg,4,25385,101540,Upi,Rajasthan,India,6
ORD100533,2025-06-17,CUST7619,Grocery,Tea 1Kg,1,27704,27704,Cash On Delivery,West Bengal,India,6
ORD100534,2025-06-18,CUST9647,Electronics,Smartphone,4,282,1128,Credit Card,Maharashtra,India,6
ORD100535,2025-06-19,CUST4072,Fashion,T-Shirt,5,2293,11465,Cash On Delivery,Gujarat,India,6
ORD100536,2025-06-20,CUST7530,Electronics,Laptop,2,18402,36804,Credit Card,Rajasthan,India,6
ORD100537,2025-06-21,CUST1504,Beauty,Lipstick,3,17948,53844,Cash On Delivery,Maharashtra,India,6
ORD100538,2025-06-22,CUST2214,Fashion,T-Shirt,3,24848,74544,Credit Card,Delhi,India,6
ORD100539,2025-06-23,CUST2531,Beauty,Lipstick,4,12248,48992,Upi,Delhi,India,6
ORD100540,2025-06-24,CUST8576,Electronics,Laptop,2,10651,21302,Cash On Delivery,West Bengal,India,6
ORD100541,2025-06-25,CUST1823,Electronics,Smartwatch,4,21750,87000,Upi,Maharashtra,India,6
ORD100542,2025-06-26,CUST1928,Grocery,Atta 10Kg,2,14831,29662,Upi,Delhi,India,6
ORD100543,2025-06-27,CUST6029,Home & Kitchen,Bedsheet,2,17768,35536,Cash On Delivery,Delhi,India,6
ORD100544,2025-06-28,CUST1133,Home & Kitchen,Cookware Set,2,1561,3122,Debit Card,Rajasthan,India,6
ORD100545,2025-06-29,CUST3105,Beauty,Lipstick,3,10758,32274,Cash On Delivery,West Bengal,India,6
ORD100546,2025-06-30,CUST4627,Beauty,Hair Dryer,1,1214,1214,Credit Card,Delhi,India,6
ORD100547,2025-07-01,CUST7316,Beauty,Hair Dryer,2,23448,46896,Upi,Maharashtra,India,7
ORD100548,2025-07-02,CUST2852,Beauty,Face Cream,1,20611,20611,Upi,Karnataka,India,7
ORD100549,2025-07-03,CUST5910,Grocery,Rice 5Kg,2,13055,26110,Upi,Delhi,India,7
ORD100550,2025-07-04,CUST5175,Home & Kitchen,Mixer Grinder,2,4658,9316,Cash On Delivery,Delhi,India,7
ORD100551,2025-07-05,CUST6348,Home & Kitchen,Water Bottle,4,28473,113892,Debit Card,Karnataka,India,7
ORD100552,2025-07-06,CUST7190,Grocery,Atta 10Kg,4,7897,31588,Debit Card,Gujarat,India,7
ORD100553,2025-07-07,CUST2256,Beauty,Hair Dryer,1,13716,13716,Credit Card,Karnataka,India,7
ORD100554,2025-07-08,CUST4376,Grocery,Atta 10Kg,4,3478,13912,Debit Card,Maharashtra,India,7
ORD100555,2025-07-09,CUST6645,Beauty,Hair Dryer,2,8512,17024,Credit Card,Maharashtra,India,7
ORD100556,2025-07-10,CUST4486,Grocery,Tea 1Kg,5,17228,86140,Credit Card,Maharashtra,India,7
ORD100557,2025-07-11,CUST4584,Fashion,T-Shirt,2,2868,5736,Debit Card,Karnataka,India,7
ORD100558,2025-07-12,CUST9053,Beauty,Lipstick,5,395,1975,Cash On Delivery,Karnataka,India,7
ORD100559,2025-07-13,CUST4330,Beauty,Lipstick,2,3806,7612,Upi,Maharashtra,India,7
ORD100560,2025-07-14,CUST3703,Grocery,Atta 10Kg,2,14587,29174,Upi,Maharashtra,India,7
ORD100561,2025-07-15,CUST9662,Grocery,Tea 1Kg,2,1400,2800,Credit Card,Gujarat,India,7
ORD100562,2025-07-16,CUST9120,Electronics,Smartphone,5,7172,35860,Credit Card,Maharashtra,India,7
ORD100563,2025-07-17,CUST8114,Beauty,Face Cream,3,23790,71370,Upi,Rajasthan,India,7
ORD100564,2025-07-18,CUST2353,Grocery,Cooking Oil,1,6419,6419,Credit Card,Delhi,India,7
ORD100565,2025-07-19,CUST6063,Electronics,Smartphone,5,28086,140430,Debit Card,West Bengal,India,7
ORD100566,2025-07-20,CUST9549,Grocery,Tea 1Kg,4,29366,117464,Upi,West Bengal,India,7
ORD100567,2025-07-21,CUST8575,Grocery,Cooking Oil,5,9037,45185,Credit Card,Karnataka,India,7
ORD100568,2025-07-22,CUST1667,Electronics,Smartphone,3,7281,21843,Credit Card,Delhi,India,7
ORD100569,2025-07-23,CUST5468,Home & Kitchen,Cookware Set,4,24890,99560,Credit Card,Karnataka,India,7
ORD100570,2025-07-24,CUST7819,Electronics,Laptop,4,23762,95048,Debit Card,Rajasthan,India,7
ORD100571,2025-07-25,CUST4719,Beauty,Hair Dryer,4,22367,89468,Upi,Delhi,India,7
ORD100572,2025-07-26,CUST3745,Electronics,Smartphone,1,16602,16602,Credit Card,Delhi,India,7
ORD100573,2025-07-27,CUST8483,Home & Kitchen,Mixer Grinder,5,25721,128605,Debit Card,Gujarat,India,7
ORD100574,2025-07-28,CUST1539,Grocery,Cooking Oil,1,11369,11369,Cash On Delivery,West Bengal,India,7
ORD100575,2025-07-29,CUST5964,Grocery,Tea 1Kg,1,29116,29116,Upi,West Bengal,India,7
ORD100576,2025-07-30,CUST5835,Home & Kitchen,Mixer Grinder,5,26124,130620,Upi,Gujarat,India,7
ORD100577,2025-07-31,CUST4775,Beauty,Perfume,2,1016,2032,Upi,West Bengal,India,7
ORD100578,2025-08-01,CUST7042,Electronics,Smartphone,3,25026,75078,Debit Card,West Bengal,India,8
ORD100579,2025-08-02,CUST8102,Grocery,Rice 5Kg,3,10855,32565,Cash On Delivery,Gujarat,India,8
ORD100580,2025-08-03,CUST8312,Electronics,Tablet,1,19263,19263,Upi,Maharashtra,India,8
ORD100581,2025-08-04,CUST6320,Electronics,Smartphone,3,26163,78489,Credit Card,Delhi,India,8
ORD100582,2025-08-05,CUST7132,Electronics,Smartwatch,3,17242,51726,Upi,Gujarat,India,8
ORD100583,2025-08-06,CUST8891,Grocery,Atta 10Kg,3,4434,13302,Credit Card,West Bengal,India,8
ORD100584,2025-08-07,CUST3779,Electronics,Laptop,3,25159,75477,Cash On Delivery,Gujarat,India,8
ORD100585,2025-08-08,CUST1924,Fashion,Jeans,1,6191,6191,Debit Card,Karnataka,India,8
ORD100586,2025-08-09,CUST2581,Fashion,Jacket,1,11512,11512,Credit Card,West Bengal,India,8
ORD100587,2025-08-10,CUST8714,Home & Kitchen,Mixer Grinder,5,24765,123825,Cash On Delivery,Karnataka,India,8
ORD100588,2025-08-11,CUST4324,Grocery,Atta 10Kg,2,12196,24392,Debit Card,Delhi,India,8
ORD100589,2025-08-12,CUST6713,Beauty,Hair Dryer,3,27397,82191,Debit Card,Karnataka,India,8
ORD100590,2025-08-13,CUST8026,Fashion,Jacket,3,27969,83907,Cash On Delivery,Delhi,India,8
ORD100591,2025-08-14,CUST1255,Beauty,Hair Dryer,3,1097,3291,Cash On Delivery,Rajasthan,India,8
ORD100592,2025-08-15,CUST5804,Electronics,Smartphone,4,870,3480,Credit Card,Karnataka,India,8
ORD100593,2025-08-16,CUST2838,Grocery,Tea 1Kg,1,26731,26731,Credit Card,Maharashtra,India,8
ORD100594,2025-08-17,CUST1009,Home & Kitchen,Mixer Grinder,5,26629,133145,Cash On Delivery,Gujarat,India,8
ORD100595,2025-08-18,CUST3871,Electronics,Headphones,5,21914,109570,Upi,Karnataka,India,8
ORD100596,2025-08-19,CUST9989,Beauty,Perfume,4,26064,104256,Credit Card,Karnataka,India,8
ORD100597,2025-08-20,CUST8409,Grocery,Cooking Oil,1,28247,28247,Upi,Delhi,India,8
ORD100598,2025-08-21,CUST8418,Home & Kitchen,Water Bottle,2,11948,23896,Credit Card,West Bengal,India,8
ORD100599,2025-08-22,CUST6124,Home & Kitchen,Water Bottle,2,3716,7432,Debit Card,West Bengal,India,8
ORD100600,2025-08-23,CUST2015,Beauty,Face Cream,5,1154,5770,Credit Card,Gujarat,India,8
ORD100601,2025-08-24,CUST3193,Fashion,Shoes,4,12882,51528,Credit Card,Maharashtra,India,8
ORD100602,2025-08-25,CUST9415,Home & Kitchen,Cookware Set,4,16954,67816,Debit Card,Gujarat,India,8
ORD100603,2025-08-26,CUST8449,Home & Kitchen,Cookware Set,1,16967,16967,Credit Card,Rajasthan,India,8
ORD100604,2025-08-27,CUST5158,Electronics,Headphones,3,28069,84207,Upi,West Bengal,India,8
ORD100605,2025-08-28,CUST4925,Grocery,Tea 1Kg,4,12380,49520,Credit Card,Gujarat,India,8
ORD100606,2025-08-29,CUST7970,Grocery,Atta 10Kg,4,27726,110904,Credit Card,Rajasthan,India,8
ORD100607,2025-08-30,CUST7938,Grocery,Atta 10Kg,4,24231,96924,Cash On Delivery,Rajasthan,India,8
ORD100608,2025-08-31,CUST5784,Fashion,Shoes,5,23067,115335,Upi,Karnataka,India,8
ORD100609,2025-09-01,CUST5000,Fashion,Jacket,1,3948,3948,Credit Card,Rajasthan,India,9
ORD100610,2025-09-02,CUST2633,Grocery,Rice 5Kg,3,5910,17730,Cash On Delivery,West Bengal,India,9
ORD100611,2025-09-03,CUST8266,Home & Kitchen,Water Bottle,1,2303,2303,Debit Card,Rajasthan,India,9
ORD100612,2025-09-04,CUST9702,Grocery,Atta 10Kg,5,29101,145505,Credit Card,Gujarat,India,9
ORD100613,2025-09-05,CUST1384,Beauty,Face Cream,5,12231,61155,Cash On Delivery,Rajasthan,India,9
ORD100614,2025-09-06,CUST1404,Beauty,Lipstick,4,8690,34760,Debit Card,West Bengal,India,9
ORD100615,2025-09-07,CUST9175,Beauty,Lipstick,5,27281,136405,Upi,Delhi,India,9
ORD100616,2025-09-08,CUST3000,Beauty,Perfume,5,19412,97060,Debit Card,Maharashtra,India,9
ORD100617,2025-09-09,CUST6989,Fashion,Jeans,3,19548,58644,Credit Card,Delhi,India,9
ORD100618,2025-09-10,CUST2460,Beauty,Hair Dryer,4,6844,27376,Credit Card,Delhi,India,9
ORD100619,2025-09-11,CUST8190,Home & Kitchen,Mixer Grinder,4,22631,90524,Credit Card,Delhi,India,9
ORD100620,2025-09-12,CUST8140,Beauty,Perfume,5,27972,139860,Debit Card,Gujarat,India,9
ORD100621,2025-09-13,CUST4636,Electronics,Tablet,5,5860,29300,Debit Card,Delhi,India,9
ORD100622,2025-09-14,CUST5809,Home & Kitchen,Cookware Set,5,7282,36410,Cash On Delivery,Maharashtra,India,9
ORD100623,2025-09-15,CUST5178,Beauty,Perfume,3,5941,17823,Debit Card,Gujarat,India,9
ORD100624,2025-09-16,CUST8245,Fashion,T-Shirt,3,5196,15588,Upi,Delhi,India,9
ORD100625,2025-09-17,CUST7600,Fashion,Shoes,4,5432,21728,Cash On Delivery,Gujarat,India,9
ORD100626,2025-09-18,CUST6997,Electronics,Headphones,3,19545,58635,Debit Card,Delhi,India,9
ORD100627,2025-09-19,CUST3048,Home & Kitchen,Water Bottle,3,27100,81300,Upi,Karnataka,India,9
ORD100628,2025-09-20,CUST5780,Electronics,Headphones,1,13488,13488,Credit Card,Rajasthan,India,9
ORD100629,2025-09-21,CUST1716,Beauty,Face Cream,4,6536,26144,Credit Card,Karnataka,India,9
ORD100630,2025-09-22,CUST8939,Home & Kitchen,Bedsheet,1,12580,12580,Credit Card,Rajasthan,India,9
ORD100631,2025-09-23,CUST6565,Home & Kitchen,Water Bottle,2,17719,35438,Debit Card,Maharashtra,India,9
ORD100632,2025-09-24,CUST5544,Beauty,Perfume,4,1519,6076,Cash On Delivery,Rajasthan,India,9
ORD100633,2025-09-25,CUST5976,Beauty,Lipstick,2,5413,10826,Upi,West Bengal,India,9
ORD100634,2025-09-26,CUST4419,Home & Kitchen,Mixer Grinder,1,19373,19373,Cash On Delivery,Gujarat,India,9
ORD100635,2025-09-27,CUST8239,Home & Kitchen,Bedsheet,4,22639,90556,Credit Card,Delhi,India,9
ORD100636,2025-09-28,CUST1249,Fashion,Jacket,5,12783,63915,Credit Card,Gujarat,India,9
ORD100637,2025-09-29,CUST9865,Electronics,Tablet,4,6782,27128,Credit Card,Rajasthan,India,9
ORD100638,2025-09-30,CUST1770,Beauty,Perfume,5,25730,128650,Upi,Delhi,India,9
ORD100639,2025-10-01,CUST5363,Electronics,Headphones,3,18843,56529,Credit Card,West Bengal,India,10
ORD100640,2025-10-02,CUST2077,Electronics,Smartphone,5,4005,20025,Cash On Delivery,Rajasthan,India,10
ORD100641,2025-10-03,CUST9427,Fashion,Jeans,5,5950,29750,Upi,Karnataka,India,10
ORD100642,2025-10-04,CUST9580,Electronics,Laptop,5,22618,113090,Debit Card,Rajasthan,India,10
ORD100643,2025-10-05,CUST8901,Home & Kitchen,Cookware Set,4,19201,76804,Debit Card,Gujarat,India,10
ORD100644,2025-10-06,CUST5858,Fashion,Shoes,2,13051,26102,Cash On Delivery,West Bengal,India,10
ORD100645,2025-10-07,CUST7544,Beauty,Face Cream,1,14319,14319,Cash On Delivery,Karnataka,India,10
ORD100646,2025-10-08,CUST5719,Beauty,Hair Dryer,5,1061,5305,Credit Card,Karnataka,India,10
ORD100647,2025-10-09,CUST3814,Fashion,T-Shirt,4,25412,101648,Cash On Delivery,West Bengal,India,10
ORD100648,2025-10-10,CUST4374,Fashion,T-Shirt,2,11549,23098,Debit Card,Karnataka,India,10
ORD100649,2025-10-11,CUST2252,Home & Kitchen,Water Bottle,2,28902,57804,Cash On Delivery,Delhi,India,10
ORD100650,2025-10-12,CUST7996,Grocery,Tea 1Kg,2,1647,3294,Cash On Delivery,Rajasthan,India,10
ORD100651,2025-10-13,CUST5673,Beauty,Lipstick,4,13957,55828,Upi,Maharashtra,India,10
ORD100652,2025-10-14,CUST5530,Home & Kitchen,Mixer Grinder,2,22908,45816,Upi,Gujarat,India,10
ORD100653,2025-10-15,CUST7881,Grocery,Rice 5Kg,2,28218,56436,Cash On Delivery,Karnataka,India,10
ORD100654,2025-10-16,CUST7949,Electronics,Laptop,5,11288,56440,Cash On Delivery,Maharashtra,India,10
ORD100655,2025-10-17,CUST7241,Fashion,Shoes,3,7324,21972,Upi,Gujarat,India,10
ORD100656,2025-10-18,CUST9017,Electronics,Tablet,4,19693,78772,Cash On Delivery,Delhi,India,10
ORD100657,2025-10-19,CUST7941,Electronics,Headphones,2,11351,22702,Debit Card,Karnataka,India,10
ORD100658,2025-10-20,CUST8002,Electronics,Smartwatch,5,25624,128120,Upi,Maharashtra,India,10
ORD100659,2025-10-21,CUST2331,Beauty,Face Cream,1,14723,14723,Credit Card,Gujarat,India,10
ORD100660,2025-10-22,CUST5261,Fashion,Jacket,1,11284,11284,Credit Card,Delhi,India,10
ORD100661,2025-10-23,CUST8648,Fashion,T-Shirt,3,24163,72489,Upi,Delhi,India,10
ORD100662,2025-10-24,CUST6115,Home & Kitchen,Water Bottle,5,7055,35275,Upi,Rajasthan,India,10
ORD100663,2025-10-25,CUST5637,Beauty,Hair Dryer,3,14279,42837,Cash On Delivery,Delhi,India,10
ORD100664,2025-10-26,CUST5854,Electronics,Headphones,5,21958,109790,Credit Card,West Bengal,India,10
ORD100665,2025-10-27,CUST4177,Fashion,T-Shirt,1,27110,27110,Upi,Rajasthan,India,10
ORD100666,2025-10-28,CUST8730,Home & Kitchen,Water Bottle,4,21204,84816,Debit Card,West Bengal,India,10
ORD100667,2025-10-29,CUST3180,Home & Kitchen,Cookware Set,1,8667,8667,Upi,Karnataka,India,10
ORD100668,2025-10-30,CUST5892,Electronics,Tablet,1,4168,4168,Upi,West Bengal,India,10
ORD100669,2025-10-31,CUST8043,Home & Kitchen,Water Bottle,2,6050,12100,Debit Card,West Bengal,India,10
ORD100670,2025-11-01,CUST1137,Beauty,Hair Dryer,3,21460,64380,Upi,West Bengal,India,11
ORD100671,2025-11-02,CUST7327,Fashion,T-Shirt,5,19927,99635,Credit Card,Gujarat,India,11
ORD100672,2025-11-03,CUST4472,Home & Kitchen,Bedsheet,1,19941,19941,Cash On Delivery,West Bengal,India,11
ORD100673,2025-11-04,CUST6449,Home & Kitchen,Mixer Grinder,2,3028,6056,Upi,Delhi,India,11
ORD100674,2025-11-05,CUST3832,Grocery,Tea 1Kg,1,27759,27759,Cash On Delivery,Delhi,India,11
ORD100675,2025-11-06,CUST4579,Electronics,Tablet,2,3635,7270,Debit Card,West Bengal,India,11
ORD100676,2025-11-07,CUST6971,Fashion,Shoes,1,2048,2048,Upi,Karnataka,India,11
ORD100677,2025-11-08,CUST5164,Electronics,Tablet,3,14354,43062,Cash On Delivery,Gujarat,India,11
ORD100678,2025-11-09,CUST8941,Electronics,Tablet,1,19892,19892,Upi,Rajasthan,India,11
ORD100679,2025-11-10,CUST6569,Electronics,Headphones,4,26120,104480,Cash On Delivery,Delhi,India,11
ORD100680,2025-11-11,CUST5300,Home & Kitchen,Cookware Set,3,29010,87030,Debit Card,Delhi,India,11
ORD100681,2025-11-12,CUST7269,Electronics,Smartphone,2,9124,18248,Upi,West Bengal,India,11
ORD100682,2025-11-13,CUST4818,Home & Kitchen,Cookware Set,5,25268,126340,Credit Card,Delhi,India,11
ORD100683,2025-11-14,CUST2906,Electronics,Smartphone,3,13882,41646,Cash On Delivery,Delhi,India,11
ORD100684,2025-11-15,CUST7254,Electronics,Smartwatch,3,26249,78747,Debit Card,Delhi,India,11
ORD100685,2025-11-16,CUST1760,Fashion,Jeans,1,9421,9421,Cash On Delivery,Delhi,India,11
ORD100686,2025-11-17,CUST8830,Fashion,Shoes,5,24122,120610,Cash On Delivery,Karnataka,India,11
ORD100687,2025-11-18,CUST8350,Home & Kitchen,Mixer Grinder,3,12139,36417,Upi,Gujarat,India,11
ORD100688,2025-11-19,CUST7238,Fashion,Shoes,1,3376,3376,Debit Card,Karnataka,India,11
ORD100689,2025-11-20,CUST7090,Fashion,Shoes,3,21889,65667,Debit Card,Karnataka,India,11
ORD100690,2025-11-21,CUST7031,Beauty,Lipstick,1,2161,2161,Cash On Delivery,Gujarat,India,11
ORD100691,2025-11-22,CUST8687,Electronics,Tablet,2,15435,30870,Cash On Delivery,Rajasthan,India,11
ORD100692,2025-11-23,CUST9472,Beauty,Face Cream,4,3558,14232,Upi,Rajasthan,India,11
ORD100693,2025-11-24,CUST2887,Electronics,Laptop,3,1473,4419,Credit Card,Rajasthan,India,11
ORD100694,2025-11-25,CUST4266,Home & Kitchen,Mixer Grinder,2,9307,18614,Debit Card,Gujarat,India,11
ORD100695,2025-11-26,CUST1666,Beauty,Lipstick,5,21898,109490,Debit Card,Gujarat,India,11
ORD100696,2025-11-27,CUST5188,Electronics,Headphones,4,12592,50368,Cash On Delivery,West Bengal,India,11
ORD100697,2025-11-28,CUST1671,Home & Kitchen,Bedsheet,2,18982,37964,Cash On Delivery,Gujarat,India,11
ORD100698,2025-11-29,CUST7777,Fashion,Jeans,4,20766,83064,Credit Card,Maharashtra,India,11
ORD100699,2025-11-30,CUST8570,Electronics,Laptop,3,24129,72387,Upi,West Bengal,India,11
ORD100700,2025-12-01,CUST8956,Fashion,T-Shirt,4,12189,48756,Credit Card,West Bengal,India,12
ORD100701,2025-12-02,CUST6124,Grocery,Rice 5Kg,4,18925,75700,Debit Card,West Bengal,India,12
ORD100702,2025-12-03,CUST6585,Home & Kitchen,Cookware Set,4,17558,70232,Upi,Rajasthan,India,12
ORD100703,2025-12-04,CUST5777,Grocery,Tea 1Kg,1,27713,27713,Credit Card,West Bengal,India,12
ORD100704,2025-12-05,CUST4900,Electronics,Headphones,4,26102,104408,Debit Card,Karnataka,India,12
ORD100705,2025-12-06,CUST7677,Home & Kitchen,Mixer Grinder,4,13226,52904,Cash On Delivery,Rajasthan,India,12
ORD100706,2025-12-07,CUST7981,Beauty,Lipstick,2,10577,21154,Cash On Delivery,Maharashtra,India,12
ORD100707,2025-12-08,CUST7376,Electronics,Headphones,5,20871,104355,Credit Card,West Bengal,India,12
ORD100708,2025-12-09,CUST1523,Grocery,Rice 5Kg,5,14591,72955,Upi,Delhi,India,12
ORD100709,2025-12-10,CUST3393,Grocery,Rice 5Kg,1,27575,27575,Upi,Gujarat,India,12
ORD100710,2025-12-11,CUST3593,Fashion,Jeans,3,18595,55785,Cash On Delivery,Karnataka,India,12
ORD100711,2025-12-12,CUST8240,Home & Kitchen,Mixer Grinder,3,6278,18834,Upi,West Bengal,India,12
ORD100712,2025-12-13,CUST7937,Fashion,Shoes,1,9006,9006,Upi,Gujarat,India,12
ORD100713,2025-12-14,CUST7190,Home & Kitchen,Bedsheet,4,23584,94336,Upi,Karnataka,India,12
ORD100714,2025-12-15,CUST6240,Grocery,Atta 10Kg,1,20488,20488,Debit Card,Maharashtra,India,12
ORD100715,2025-12-16,CUST7493,Home & Kitchen,Cookware Set,2,21084,42168,Credit Card,Maharashtra,India,12
ORD100716,2025-12-17,CUST3878,Beauty,Face Cream,1,4824,4824,Credit Card,Rajasthan,India,12
ORD100717,2025-12-18,CUST5143,Grocery,Rice 5Kg,1,21175,21175,Upi,Rajasthan,India,12
ORD100718,2025-12-19,CUST4644,Beauty,Hair Dryer,5,13142,65710,Upi,Rajasthan,India,12
ORD100719,2025-12-20,CUST5432,Beauty,Face Cream,1,2662,2662,Cash On Delivery,West Bengal,India,12
ORD100720,2025-12-21,CUST2276,Beauty,Lipstick,5,13469,67345,Upi,Gujarat,India,12
ORD100721,2025-12-22,CUST6811,Electronics,Laptop,2,24566,49132,Credit Card,West Bengal,India,12
ORD100722,2025-12-23,CUST1302,Fashion,Shoes,3,29625,88875,Cash On Delivery,Gujarat,India,12
ORD100723,2025-12-24,CUST1638,Electronics,Smartphone,5,27726,138630,Debit Card,Karnataka,India,12
ORD100724,2025-12-25,CUST1055,Beauty,Perfume,3,15286,45858,Debit Card,Karnataka,India,12
ORD100725,2025-12-26,CUST9717,Electronics,Headphones,3,18523,55569,Debit Card,Karnataka,India,12
ORD100726,2025-12-27,CUST9150,Home & Kitchen,Water Bottle,4,18479,73916,Upi,West Bengal,India,12
ORD100727,2025-12-28,CUST3125,Electronics,Headphones,2,5384,10768,Cash On Delivery,Delhi,India,12
ORD100728,2025-12-29,CUST1364,Fashion,T-Shirt,2,9543,19086,Upi,Rajasthan,India,12
ORD100729,2025-12-30,CUST7809,Fashion,Jacket,3,14231,42693,Cash On Delivery,Karnataka,India,12
ORD100730,2025-12-31,CUST5621,Fashion,T-Shirt,2,26083,52166,Credit Card,West Bengal,India,12
ORD100731,2026-01-01,CUST6126,Beauty,Hair Dryer,3,26982,80946,Debit Card,Maharashtra,India,1
ORD100732,2026-01-02,CUST6122,Grocery,Cooking Oil,4,2618,10472,Upi,Gujarat,India,1
ORD100733,2026-01-03,CUST2646,Electronics,Headphones,2,28077,56154,Credit Card,Gujarat,India,1
ORD100734,2026-01-04,CUST1918,Grocery,Rice 5Kg,5,17006,85030,Credit Card,Karnataka,India,1
ORD100735,2026-01-05,CUST3797,Beauty,Hair Dryer,5,19294,96470,Credit Card,West Bengal,India,1
ORD100736,2026-01-06,CUST7506,Home & Kitchen,Mixer Grinder,4,19659,78636,Debit Card,West Bengal,India,1
ORD100737,2026-01-07,CUST6870,Home & Kitchen,Cookware Set,2,17191,34382,Upi,Maharashtra,India,1
ORD100738,2026-01-08,CUST2531,Home & Kitchen,Water Bottle,3,12934,38802,Credit Card,Delhi,India,1
ORD100739,2026-01-09,CUST9172,Beauty,Perfume,1,7463,7463,Debit Card,Karnataka,India,1
ORD100740,2026-01-10,CUST4345,Fashion,T-Shirt,1,9370,9370,Cash On Delivery,West Bengal,India,1
ORD100741,2026-01-11,CUST8673,Beauty,Hair Dryer,1,20635,20635,Cash On Delivery,Rajasthan,India,1
ORD100742,2026-01-12,CUST7949,Beauty,Face Cream,3,22218,66654,Cash On Delivery,Maharashtra,India,1
ORD100743,2026-01-13,CUST7882,Fashion,Jeans,1,14648,14648,Upi,Delhi,India,1
ORD100744,2026-01-14,CUST2906,Electronics,Laptop,3,16708,50124,Debit Card,West Bengal,India,1
ORD100745,2026-01-15,CUST4086,Fashion,Jacket,1,3171,3171,Upi,Gujarat,India,1
